timestamp,asset_id,asset_name,asset_type,capacity_mw,location_lat,location_lon,installation_date,voltage,current,power_output,vibration,rotor_speed,gearbox_temperature,wind_speed,humidity,ambient_temperature,failure_type,failure_probability,confidence_score,remaining_useful_life_hours,theoretical_max_power,efficiency_percent,alert_level,daily_cost,daily_revenue,downtime_loss,roi_percent,carbon_saved_kg,energy_generated_kwh
2024-06-27 18:43:40,WND001,WindFarm,Wind,145,15.998341266427918,79.03508359044815,2018-04-10,702.046964858365,113.7036273716106,120.74230072073141,0.5468817863801374,16.71794448552945,72.48141359968487,9.610263796449054,58.748721987942595,23.383984499248637,Normal,0.057635352074539514,0.943506097641861,5231,123.01237483672111,98.15459695091421,Low,1551,2144,325,10.186682376619945,331,8168
2024-03-02 02:34:26,WND001,WindFarm,Wind,142,15.596067857153372,79.72307403914645,2018-04-10,657.3441727508143,126.27111052408053,106.05873937096456,0.5535997607241477,18.058909449296284,61.12290322960767,9.367313126848527,65.75907455566094,31.942257266426818,Normal,0.24262179001730078,0.8139549995664029,4731,130.95147147061226,80.99087255752292,Low,1083,1757,1064,22.837312803171454,254,9511
2024-08-18 01:08:50,WND003,WindFarm,Wind,154,15.426870142454904,79.43053044418124,2018-04-10,705.7352118447712,121.44670941645678,105.30011676473504,0.4977822912384903,16.071318029745207,65.23538257039442,9.753603427529013,61.044750094305684,21.189280519709378,Normal,0.7889452278942618,0.8249301406661786,5157,136.3991919835523,77.19995641721444,Low,1509,2204,159,22.71420042231267,392,6576
2024-07-17 19:01:59,WND004,WindFarm,Wind,142,15.587137229724892,79.2896937488947,2018-04-10,666.6896413940282,105.98541255354591,127.38125423902738,0.7157609593585259,12.295494417322274,63.37053565206047,13.972152831314379,56.98367847523106,29.631960412503656,Normal,0.15339791839885986,0.8494203630810155,6414,144.6076029491536,88.08752212275914,Low,1265,2327,586,19.38074009062509,269,9427
2024-06-14 01:44:24,WND002,WindFarm,Wind,151,15.787885836257681,79.9611551882139,2018-04-10,706.7529675795386,116.34319824110706,105.25114109458154,0.4644784998147646,16.07429462022909,63.030636095878606,14.941364628325603,46.376220221038466,22.22456771395953,Normal,0.3453670298213506,0.8887912868228922,6294,120.1394186776812,87.60749989722937,Low,1045,1598,943,18.5782910285276,239,7552
2024-09-18 22:07:57,WND001,WindFarm,Wind,110,15.49548421421926,79.99865957914969,2018-04-10,688.3075252690276,109.17088981934165,102.66897544298445,0.7574980683789617,17.93518701171814,75.87718117286123,11.633790047417671,58.81272825540123,24.483048076510507,Normal,0.6563720157890646,0.8860256379239817,6903,137.63855852414525,74.59317835341449,Low,1348,1906,904,18.632955544223577,241,7581
2024-01-23 04:04:50,WND002,WindFarm,Wind,155,15.302783323683004,79.97677347313646,2018-04-10,688.666139883583,121.37449422273639,111.2159488179244,0.67147057614433,12.49689760319929,63.81622753310698,14.042742510476891,59.770658981993506,28.8786670029255,Normal,0.8505273050088374,0.9750809694493207,367,156.75692252142227,70.94803025539477,Low,1516,1883,730,12.430432154844034,357,8124
2024-03-31 02:24:18,WND004,WindFarm,Wind,159,15.842945097504462,79.05766440106417,2018-04-10,715.1387731278243,116.40501593322301,109.6871375588517,0.5342723892361124,13.318793486734517,63.02954776308498,8.371847723885454,46.91316142440791,33.93274225736475,Normal,0.6527947846511135,0.8425496268507108,3765,159.63469750089726,68.71133862250416,Low,1033,2447,245,24.782811545700664,208,7234
2024-05-16 20:23:16,WND004,WindFarm,Wind,156,15.113806966231632,79.79987478248185,2018-04-10,689.8476898767874,127.50002936830745,112.2600966967494,0.7896449147725589,15.21910647020087,74.11903575447691,10.39524101164417,43.241344028119414,25.57873641167422,Normal,0.11820282954683303,0.9773452396864357,5166,135.46687449850177,82.86903873167235,Low,1243,2094,658,13.126954728903467,216,7678
2024-05-16 12:53:11,WND003,WindFarm,Wind,114,15.690282680319546,79.07086554448074,2018-04-10,692.4371483480752,113.6294481936019,114.71195862632624,0.6488760513824409,19.42604234040951,89.7311064929567,11.09763098807193,53.25734357974246,32.85434251734532,Normal,0.1346882064238415,0.8480749462895878,3885,159.20996732016624,72.05073938344833,Low,1067,1512,286,21.068098450330858,279,6183
2024-09-07 18:49:11,WND001,WindFarm,Wind,135,15.634306477702694,79.76741106782382,2018-04-10,705.3379432884777,127.67632109334394,100.39706838074767,0.7086892359065688,19.65154254106982,73.35113365627055,8.26924345648217,55.6228447429979,34.03553446543777,Normal,0.2662952207288446,0.8644176541920369,1225,152.71380579784707,65.74197261094193,Low,1269,2304,1158,26.171686547827413,208,7527
2024-07-21 09:20:56,WND004,WindFarm,Wind,160,15.161360731852424,79.7210504861187,2018-04-10,676.4107057009552,102.91743217450274,128.83447047597636,0.5012381141335944,15.78461147141596,77.17548985928465,14.466297739698582,60.85756859589638,24.795586688020183,Generator Failure,0.3245336592896202,0.8502732555746366,6931,137.4308883804963,93.74491571303855,High,1420,1921,206,11.997627648744007,360,7705
2024-02-06 18:45:21,WND002,WindFarm,Wind,136,15.995468107478493,79.88469960833123,2018-04-10,651.0946473099459,108.97172819802394,115.15894363049743,0.5820588568121268,19.79821738941499,60.8496519374405,10.931377818885469,60.22837267898604,31.383443183233723,Normal,0.6205202428267003,0.9629132289136748,3608,126.94471636800029,90.71582254488084,Low,1430,2106,922,13.435695548936888,375,6500
2024-07-14 19:40:40,WND004,WindFarm,Wind,106,15.928205549381438,79.04722498117711,2018-04-10,655.5458932184844,108.5109672939168,129.98112424014866,0.5236383112890558,19.28881019901529,69.96547268894321,14.922027692805388,44.69947685221243,33.62589249409363,Normal,0.34254592994224775,0.9334224256258826,6287,140.72101564426765,92.36795488225536,Low,1443,2171,1158,7.303931377962415,267,7415
2024-05-16 19:13:17,WND005,WindFarm,Wind,106,15.778041379016825,79.58160391836569,2018-04-10,653.0273949180057,129.92598323150722,111.74416275259574,0.6950154809360121,17.00069376215912,79.13341092175888,10.209332496576803,62.2633649347911,33.53807511294964,Normal,0.5265250818500011,0.9208399580022432,6043,132.45789877485421,84.36202279075353,Low,1419,1877,1084,8.516648519691437,239,8845
2024-10-15 13:19:32,WND001,WindFarm,Wind,108,15.89352485760105,79.18090423111592,2018-04-10,702.3084344872993,120.23705648219948,113.94855920424519,0.7717490964936687,14.421264188222235,62.34847433853738,14.539082437291924,40.20883055794479,26.466157206886816,Gearbox Failure,0.9208110293533098,0.9578634763517412,3477,138.66630088385693,82.17465849881245,High,1508,1699,18,25.045452680074362,324,9206
2024-01-18 12:56:02,WND001,WindFarm,Wind,157,15.349741311069774,79.61427948241261,2018-04-10,719.0192117761936,112.58269986323741,119.01991531127612,0.7243658246585314,19.671265857798346,65.05940189858433,9.826238863221999,65.15749618383269,23.61545340916144,Normal,0.6678009830435896,0.8715839069095018,4161,122.7190198716631,96.98571210538071,Low,1208,2263,380,11.902377493562224,243,8948
2024-12-11 16:41:31,WND001,WindFarm,Wind,122,15.17732991456609,79.02855567020062,2018-04-10,653.2776194133917,104.33247533691241,106.2655839284635,0.7517814489261663,17.65868582248483,74.95141711741081,9.69002395965216,66.3794717603997,22.709798816963225,Gearbox Failure,0.4636937658744673,0.8790417943829958,1585,147.85150318080298,71.87318467673246,High,1558,1774,173,11.173091964578497,206,9938
2024-11-04 12:55:23,WND005,WindFarm,Wind,112,15.922852597597553,79.1040162304243,2018-04-10,670.6985605858899,108.02387044546448,113.19274787120254,0.6905713985675934,19.062492401905658,82.89378891426774,11.862188401694723,69.00334252478635,34.30157084814793,Normal,0.7874373423374416,0.8633060590335272,343,151.0272954387872,74.94853664851638,Low,1181,1801,764,10.655360244082992,246,9493
2024-09-29 13:14:55,WND003,WindFarm,Wind,105,15.03289287676187,79.07944372652246,2018-04-10,673.7462008871806,114.89706215413646,125.77304252875649,0.6971468053868676,13.769888243359375,74.38636063401306,9.366117631459579,67.12894464503648,25.49797368243491,Normal,0.8160419747992641,0.885887531136056,376,135.92526929007445,92.53102324950898,Low,1046,1541,250,15.344368881014177,273,6863
2024-10-25 07:48:15,WND003,WindFarm,Wind,114,15.193518564164052,79.95756245467548,2018-04-10,664.1530870081311,120.1404926945863,127.74613335972285,0.5528148061677746,18.72803198358981,63.686074267619,13.256833796199388,68.42380686792693,26.618184729629633,Normal,0.5605472486232238,0.8747439384819017,5614,137.06784616017697,93.199198016462,Low,1332,2127,898,18.688973894369845,397,8850
2024-04-19 08:15:01,WND001,WindFarm,Wind,149,15.420719019416488,79.57987428696396,2018-04-10,669.2890307972767,122.70428790725734,107.65753374886125,0.5755586103494468,18.796548265272396,83.8649089799904,12.254765167217379,60.17157181081271,21.772484862642138,Normal,0.2818353743903641,0.903979993998608,1849,129.48146731700837,83.1451295537795,Low,1577,2268,842,9.300237140654534,351,9368
2024-05-21 15:46:03,WND002,WindFarm,Wind,117,15.981361290804958,79.69445557076416,2018-04-10,697.8626645786217,113.59864840367416,100.71559610048574,0.7722261707799285,14.36017567769743,77.32296397321498,11.850326723934698,57.49378817240206,31.213027881826918,Normal,0.10530225079513034,0.8670299555863614,5993,157.63673489458563,63.89094278553535,Low,1315,2500,588,16.08898326209553,369,7804
2024-11-14 01:52:00,WND004,WindFarm,Wind,107,15.535480093443246,79.3163805412753,2018-04-10,677.7529055466255,107.85975136150279,121.59017441174612,0.6595528867071017,19.691128282264835,75.32231375710808,9.580396747475504,61.91217557299496,26.35777469965288,Normal,0.6236586271509973,0.8166824502851665,6170,157.30506904762873,77.29577638399631,Low,1367,1740,1085,25.620690128479808,242,6780
2024-05-07 17:15:00,WND004,WindFarm,Wind,129,15.113716606437572,79.92238023493782,2018-04-10,665.7358370404274,117.06848495757644,122.37442317383656,0.7664745854394648,13.723335929829442,61.47738609741171,13.904300589066285,43.92367560917419,31.576241632076854,Normal,0.05519076344776275,0.8003577027478296,5466,143.47211124607702,85.29492046293608,Low,1533,2264,887,12.092801325842295,241,9889
2024-02-20 01:07:43,WND004,WindFarm,Wind,137,15.99016999861537,79.39047761180908,2018-04-10,654.4174276317895,104.37357827810894,111.93462588239846,0.4046428337746085,18.506495800020943,89.43606577036545,14.543883201182704,55.3330621344456,28.16467641508543,Normal,0.8631422773262963,0.9490000175666365,5451,159.09463163590567,70.35726141820126,Low,989,1665,592,13.09301479239263,301,6576
2024-10-26 10:59:08,WND001,WindFarm,Wind,149,15.922863921223767,79.40246611984762,2018-04-10,668.303889744348,122.29086355146973,110.67498760859193,0.5349363456628639,14.638426983374114,65.95757441766813,10.376480502743142,43.60491816096131,28.160344124063457,Normal,0.9516308086732728,0.9011512657932107,3535,144.17176714797975,76.7660616207844,Low,930,2201,889,22.421384664221932,386,8477
2024-08-02 02:31:06,WND003,WindFarm,Wind,144,15.733251107868465,79.71609300576924,2018-04-10,684.5211483074081,115.3901480251309,116.29557447507686,0.43235803692455027,19.820107307490435,73.95549992332438,12.888765098536103,54.4576674789557,27.9192034492346,Generator Failure,0.6662697896232344,0.8916605717670751,4977,123.47570479044249,94.18498535598447,Critical,1124,1942,684,27.73384912236174,212,9813
2024-02-19 20:42:21,WND001,WindFarm,Wind,119,15.42661118844892,79.31762894918654,2018-04-10,668.8194480585508,122.01224285604874,103.4374129794605,0.6254282752501339,18.279302333860215,83.48792166394742,13.064727005895469,69.26427248018695,23.666766716215363,Gearbox Failure,0.950684800784128,0.9735404953932569,5101,157.99293726303978,65.46964362542947,Critical,1278,1994,722,11.765808960800857,400,8699
2024-02-27 21:51:13,WND003,WindFarm,Wind,134,15.925715385804457,79.03903807816306,2018-04-10,711.6981693342248,104.79413361486442,106.33408140473428,0.7714457309510396,13.673307607159284,68.10900791767106,13.941159597339812,58.88528840523985,25.21460818428454,Normal,0.28331396950825527,0.8123170969854759,2794,128.43675736144468,82.79100437384183,Low,1462,1644,1140,7.9588820141341,364,6477
2024-11-21 23:23:16,WND001,WindFarm,Wind,109,15.534677787065894,79.578293238819,2018-04-10,672.6817551817139,123.73377477890918,117.91967517453476,0.5132849928854113,17.153552274238468,78.51067771984685,9.254193020464276,69.41364999377208,24.496162475385812,Normal,0.8734951547741382,0.9404110021312888,6252,143.30377113037574,82.28651224206313,Low,1266,2166,144,11.563462630375163,217,8233
2024-04-16 23:11:40,WND003,WindFarm,Wind,132,15.985512095724687,79.42128643560397,2018-04-10,715.0025142087165,129.38625311590772,100.5544302836633,0.5474748717868834,15.653176958892587,71.07078665416584,9.683467439400411,49.819634763146226,22.668129111555416,Normal,0.01884579988213808,0.8308370873610302,5407,154.95553154410308,64.89244319428748,Low,1057,2208,995,17.70674838354911,254,7146
2024-02-15 18:31:04,WND004,WindFarm,Wind,121,15.305673101596973,79.19182767078907,2018-04-10,702.2678900014016,109.45630425988767,125.98333838100507,0.6618794120887006,16.726622611705416,63.49933167323873,12.819456609983114,64.423892654468,22.299994443354553,Normal,0.9380599285907527,0.9098713282277009,5286,142.6483638535752,88.31740861067546,Low,1433,2395,103,15.456937237631337,383,8192
2024-07-23 16:45:54,WND003,WindFarm,Wind,154,15.812189656933112,79.19032981576933,2018-04-10,704.7401771637129,124.67123824901299,101.11898899920729,0.5967286226213899,16.426921976339464,75.54556656222347,9.916212801113808,40.805952519167285,26.10453540965245,Normal,0.41671701409944006,0.9617525794812748,6183,156.31209882343626,64.69044287699518,Low,950,2095,585,29.582198877647468,202,6756
2024-11-04 04:10:53,WND005,WindFarm,Wind,139,15.403422348611576,79.40007214101605,2018-04-10,650.6086525757554,116.57073523179679,112.31758177964345,0.7814369915815691,14.937681850503544,80.37639466190083,11.032876267424323,59.40932511402615,22.493826888237034,Normal,0.32326575885563347,0.8755444753896557,2988,143.14449729949015,78.4644774326533,Low,1388,1686,606,23.432212876995756,225,7371
2024-11-27 06:16:48,WND001,WindFarm,Wind,152,15.103382521310454,79.01444003509647,2018-04-10,700.3884434555383,124.17099503873649,106.07107610578586,0.6008644936120897,13.98136267602497,77.61438437253906,8.450326884616487,55.689651270715075,27.266833203415622,Normal,0.1776957999578721,0.9084626301187816,3348,148.2399960876798,71.55361501969266,Low,1120,2275,629,8.219509692627373,321,9287
2024-09-05 01:55:22,WND004,WindFarm,Wind,143,15.861812228650543,79.45596269656124,2018-04-10,693.9490448400464,112.54006288315853,116.88557529879179,0.5818818739537972,14.83314816967168,70.46339729240118,10.343206999107176,63.16892816888492,25.39967839775984,Generator Failure,0.07382261665176348,0.9075930859882927,6871,157.4881376522726,74.21865357051233,High,1277,1982,228,10.301586316993902,377,8176
2024-03-01 05:24:24,WND001,WindFarm,Wind,101,15.722442477966517,79.06554831070106,2018-04-10,697.3069657034605,101.16972203150824,126.09923897390951,0.7477524837709163,17.279943846612763,89.27937242840709,11.1148482618059,61.481077437508645,28.452623454705115,Normal,0.20770678050947855,0.8468364053739305,5626,151.71743537070606,83.11453371578482,Low,1373,2453,920,12.612207037533878,398,7899
2024-10-13 03:01:36,WND005,WindFarm,Wind,111,15.705959325890118,79.02257948998408,2018-04-10,681.5175312128644,122.84757414976274,108.58985943133689,0.5912465894573767,15.047718392479808,88.3618891057316,9.560327125816588,57.594632666394034,24.679852277831948,Normal,0.8513132413576852,0.8861021747098341,333,124.21638398318554,87.41991672051577,Low,1523,1972,870,28.39199376425151,359,9118
2024-01-25 07:02:40,WND004,WindFarm,Wind,128,15.153438180461247,79.02938893316622,2018-04-10,656.0634879216784,120.98473037702757,122.30156496861207,0.6472256541836889,13.93262336519389,75.53264293234866,9.176345166448161,43.375582782615226,21.732160176719486,Normal,0.917159094876739,0.81538596246939,294,159.85339494685604,76.5085815094961,Low,1405,1956,164,22.178256615324045,321,9694
2024-01-07 07:44:09,WND002,WindFarm,Wind,150,15.294354045168163,79.66489403222705,2018-04-10,657.6852829119771,117.85714530466345,103.28952638736479,0.400139289803254,15.761801648774828,63.543026753618,11.750093899814976,68.00954914191861,23.660373401209814,Normal,0.8112576853577583,0.9663353925022566,5964,128.1029474746911,80.63009354860581,Low,1057,2024,577,7.83447265718654,244,7828
2024-08-23 18:32:13,WND004,WindFarm,Wind,113,15.335751812014834,79.59685045291528,2018-04-10,689.5191929811724,116.04188513597617,106.7415757180255,0.7270030812020725,16.537717150176388,75.89869378978318,10.74258770393735,56.63139787087342,26.60507841243674,Normal,0.6029291836732344,0.8653295509412042,3981,147.61481030426233,72.31088499725111,Low,1556,2129,840,13.558824914316702,226,8627
2024-01-25 17:43:46,WND004,WindFarm,Wind,125,15.26342867146396,79.26923523603985,2018-04-10,698.0456953490699,107.97541309075976,111.17072214555203,0.4763581086439139,17.252224625210147,84.12852178667069,13.748859989889434,47.57314794616075,33.98380554567339,Normal,0.3792375253820598,0.818426311741512,3306,148.860056286055,74.68136511511338,Low,1593,2344,687,20.824124711557218,233,7496
2024-12-27 00:49:15,WND004,WindFarm,Wind,109,15.220333662437577,79.92164824472509,2018-04-10,662.4189903523375,114.78429951482947,125.20044114643429,0.422116049709645,15.334506081583157,62.26251947451971,12.878381213966065,61.13955067170539,28.08805140151172,Normal,0.5697569186302446,0.936792539521621,2492,127.46035625679785,98.22696626878208,Low,1451,1722,241,21.59166630549935,210,6868
2024-03-06 00:46:53,WND002,WindFarm,Wind,120,15.571149187538909,79.99705325641115,2018-04-10,655.4050372478512,102.07894358923919,115.45527775109564,0.6351382558279448,16.94102620013585,85.52191369127199,13.668499245462359,43.312399630833056,25.487883918524684,Normal,0.7319506246525785,0.8399695357766702,3717,133.59816759351733,86.41980637217807,Low,1517,1765,1131,23.023010403708042,366,6888
2024-08-07 00:13:27,WND005,WindFarm,Wind,144,15.276028908186166,79.40277805118333,2018-04-10,658.6306484564918,107.40674573913782,124.69899088115577,0.419481723235767,15.511660278002775,77.31847794782153,12.412525142312873,41.673221182637285,28.967313620800613,Generator Failure,0.5804440989090637,0.8790826437171084,1170,156.7191001314096,79.56847045229021,Critical,1118,1718,432,8.743540483005539,241,6646
2024-02-27 14:17:05,WND005,WindFarm,Wind,116,15.459369819131883,79.14180443797773,2018-04-10,698.0037173268919,121.34386482556242,128.8541252107601,0.6232353749947827,15.011771450989738,73.31247706708307,9.498103905643154,68.31210039014336,21.28320067750251,Normal,0.7563188116696103,0.8635545830173026,3856,150.28247937554534,85.74128251421958,Low,1455,1701,55,26.013259103038443,366,7303
2024-05-16 11:13:48,WND002,WindFarm,Wind,133,15.846460205500428,79.54417735496723,2018-04-10,711.2087724987413,109.18770315086267,103.74881530279902,0.5584291376815833,15.357703622947843,73.00538953703168,12.58522554837609,41.23940048014235,29.080400997400428,Normal,0.3656476363628056,0.8037885556081974,3766,159.38178010385906,65.09452663610135,Low,909,1536,179,17.36643359014818,223,8901
2024-08-20 14:03:36,WND001,WindFarm,Wind,138,15.530795925539747,79.27769996988846,2018-04-10,703.9858371786331,112.55767803924915,124.21849868030851,0.7991626159669529,15.117888408771183,62.18623021636472,12.165265643041565,69.3071459956577,20.696778627221782,Gearbox Failure,0.8342799370267039,0.8719750135502027,5795,125.29609220668002,99.139962382391,High,928,1690,645,13.59958328590815,225,9372
2024-06-04 02:45:07,WND005,WindFarm,Wind,102,15.732613502275878,79.85813058849136,2018-04-10,674.1342287686726,125.31673941945823,108.87993585982267,0.7265443216814003,13.707523734244273,80.6248821434735,12.720267489482005,65.55521865745949,28.957513578785093,Generator Failure,0.8348781134725033,0.9564126348414694,2088,131.17427383364029,83.00403171883227,Critical,1191,2355,722,25.45307959665162,255,8001
2024-11-22 06:24:57,WND003,WindFarm,Wind,121,15.9649850246245,79.32251953048366,2018-04-10,656.0731944187307,117.85708862478879,122.49037804610063,0.5281756357812608,13.787705073419326,69.02622259339888,11.085561807781268,52.37780960394528,27.540158195359943,Normal,0.3700666375168852,0.9702796306070882,5444,156.69627418616903,78.17057468805622,Low,1045,1607,796,24.305422483415455,204,8650
2024-04-09 09:30:42,WND005,WindFarm,Wind,115,15.698368635325147,79.1999989728542,2018-04-10,658.7624470937233,120.72563021079266,122.42179217863321,0.46168525201173294,17.92632437749186,65.21784152989466,13.925393447725593,69.08107903363128,30.339068718766452,Normal,0.7151074722054279,0.8134537242056789,6285,135.68444735097293,90.22536817500284,Low,962,2074,459,10.61796552645503,210,7868
